event-id,visible,timestamp,location-long,location-lat,location-error-numerical,sensor-type,individual-taxon-canonical-name,tag-local-identifier,individual-local-identifier,study-name
40248669502,true,2023-11-19 17:00:50.000,-82.8033810000032,34.6161759999983,11.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669503,true,2023-11-19 18:00:50.000,-82.8033170000032,34.6163589999983,28.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669504,true,2023-11-19 19:00:55.000,-82.8032850000032,34.6163699999984,28.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669505,true,2023-11-19 20:01:01.000,-82.8032520000032,34.6164229999983,32.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669506,true,2023-11-19 21:01:00.000,-82.8033170000032,34.6163369999984,31.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669507,true,2023-11-19 22:00:46.000,-82.8033270000032,34.6163479999984,9.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669508,true,2023-11-19 23:02:31.000,-82.8007740000032,34.6159399999984,25.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669509,true,2023-11-20 01:01:25.000,-82.8015040000032,34.6186549999984,30.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669510,true,2023-11-20 02:01:01.000,-82.8012780000032,34.6208219999984,24.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669511,true,2023-11-20 04:00:43.000,-82.7972120000031,34.6216479999984,4.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669512,true,2023-11-20 05:02:06.000,-82.7934350000031,34.6224309999984,30.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669513,true,2023-11-20 06:01:06.000,-82.7933070000031,34.6224099999984,22.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669514,true,2023-11-20 07:01:30.000,-82.7941970000031,34.6227959999984,29.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669515,true,2023-11-20 09:03:02.000,-82.7996470000031,34.6186659999983,39.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669516,true,2023-11-20 10:01:54.000,-82.8008490000032,34.6180859999983,49.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669517,true,2023-11-20 11:01:34.000,-82.8021150000032,34.6192559999984,43.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669518,true,2023-11-20 12:01:06.000,-82.8038100000032,34.6157799999983,43.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669519,true,2023-11-20 13:00:54.000,-82.8037460000032,34.6154359999983,29.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669520,true,2023-11-20 14:01:29.000,-82.8036920000032,34.6154149999984,15.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669521,true,2023-11-20 15:03:02.000,-82.8038320000032,34.6152539999984,29.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669522,true,2023-11-20 16:01:06.000,-82.8036810000032,34.6155109999984,30.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669523,true,2023-11-20 17:01:36.000,-82.8035850000032,34.6152969999983,48.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669524,true,2023-11-20 18:01:23.000,-82.8039930000032,34.6156619999984,30.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669525,true,2023-11-20 19:00:54.000,-82.8038750000032,34.6156079999984,18.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669526,true,2023-11-20 20:02:19.000,-82.8036920000032,34.6154249999984,24.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669527,true,2023-11-20 21:02:01.000,-82.8038640000032,34.6153499999984,16.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669528,true,2023-11-20 22:01:11.000,-82.8038100000032,34.6153609999984,27.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669529,true,2023-11-21 01:00:50.000,-82.8037780000032,34.6155219999984,15.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669530,true,2023-11-21 02:01:00.000,-82.8037890000032,34.6155009999984,39.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669531,true,2023-11-21 04:02:24.000,-82.8017720000032,34.6207679999983,20.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669532,true,2023-11-21 05:01:54.000,-82.7999050000032,34.6224739999984,44.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669533,true,2023-11-21 06:01:06.000,-82.7970940000031,34.6217339999984,17.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669534,true,2023-11-21 09:02:38.000,-82.7933390000031,34.6225279999984,23.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669535,true,2023-11-21 11:02:24.000,-82.7993470000032,34.6192879999984,15.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669536,true,2023-11-21 12:03:00.000,-82.7997550000031,34.6184509999984,41.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669537,true,2023-11-21 13:03:06.000,-82.8033920000032,34.6165309999984,33.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669538,true,2023-11-21 14:00:54.000,-82.8038210000032,34.6155969999984,44.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669539,true,2023-11-21 15:03:02.000,-82.8037780000032,34.6153179999984,36.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669540,true,2023-11-21 16:01:09.000,-82.8037780000032,34.6152859999984,49.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669541,true,2023-11-21 17:00:54.000,-82.8037460000032,34.6153829999984,28.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669542,true,2023-11-21 18:01:00.000,-82.8038100000032,34.6154789999983,33.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669543,true,2023-11-21 19:01:27.000,-82.8038000000032,34.6153069999984,28.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669544,true,2023-11-21 20:02:42.000,-82.8037350000032,34.6155649999983,42.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669545,true,2023-11-21 21:03:01.000,-82.8037030000032,34.6154249999984,32.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669546,true,2023-11-21 22:01:38.000,-82.8035630000032,34.6152219999984,47.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669547,true,2023-11-22 02:01:07.000,-82.8041540000032,34.6214549999983,35.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669548,true,2023-11-22 04:00:50.000,-82.8043140000032,34.6215189999984,10.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669549,true,2023-11-22 05:00:51.000,-82.8044110000032,34.6215949999984,17.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669550,true,2023-11-22 07:02:24.000,-82.8022970000032,34.6202109999984,48.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669551,true,2023-11-22 10:01:35.000,-82.7976090000031,34.6212729999984,31.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669552,true,2023-11-22 11:01:36.000,-82.7967180000031,34.6214659999984,33.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669553,true,2023-11-22 13:01:06.000,-82.7991110000032,34.6173239999984,27.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669554,true,2023-11-22 15:01:36.000,-82.7992500000032,34.6172919999984,41.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669555,true,2023-11-22 16:01:30.000,-82.7992930000032,34.6173779999984,41.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669556,true,2023-11-22 22:00:59.000,-82.7991860000031,34.6173459999984,34.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669557,true,2023-11-23 01:02:54.000,-82.8173290000033,34.6053509999983,38.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669558,true,2023-11-23 04:02:59.000,-82.8119320000033,34.6205749999983,25.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669559,true,2023-11-23 05:01:54.000,-82.8122320000033,34.6265829999983,25.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669560,true,2023-11-23 07:02:11.000,-82.8072430000032,34.6303059999983,30.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669561,true,2023-11-23 08:00:51.000,-82.8079520000032,34.6349839999984,22.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669562,true,2023-11-23 09:02:36.000,-82.8075870000032,34.6376879999983,22.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669563,true,2023-11-23 10:01:06.000,-82.8082730000032,34.6385779999983,40.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669564,true,2023-11-23 11:00:52.000,-82.8057310000032,34.6396829999984,18.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669565,true,2023-11-23 12:01:06.000,-82.8057520000032,34.6396509999983,31.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669566,true,2023-11-23 13:01:06.000,-82.8057630000032,34.6397159999983,43.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669567,true,2023-11-23 14:03:06.000,-82.8057310000032,34.6397369999983,31.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669568,true,2023-11-23 15:01:24.000,-82.8057950000032,34.6396399999984,31.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669569,true,2023-11-23 16:01:00.000,-82.8058490000032,34.6396939999983,18.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669570,true,2023-11-23 17:01:01.000,-82.8057740000032,34.6396939999984,22.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669571,true,2023-11-23 19:01:13.000,-82.8058700000032,34.6397159999983,33.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669572,true,2023-11-23 22:00:51.000,-82.8058170000032,34.6397159999983,13.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669573,true,2023-11-23 23:00:40.000,-82.8031130000032,34.6402089999984,9.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669574,true,2023-11-24 00:01:55.000,-82.8078870000032,34.6374729999984,36.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669575,true,2023-11-24 01:01:00.000,-82.8080370000032,34.6348449999984,33.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669576,true,2023-11-24 02:00:44.000,-82.8051840000032,34.6356059999983,9.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669577,true,2023-11-24 03:00:51.000,-82.8052260000032,34.6358529999983,21.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669578,true,2023-11-24 04:00:38.000,-82.8050120000032,34.6357139999983,9.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669579,true,2023-11-24 05:02:01.000,-82.8066860000032,34.6359599999983,25.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669580,true,2023-11-24 06:00:38.000,-82.8082310000032,34.6336319999984,9.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669581,true,2023-11-24 07:02:30.000,-82.8103870000033,34.6292979999984,34.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669582,true,2023-11-24 09:00:58.000,-82.8128120000032,34.6232899999983,44.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669583,true,2023-11-24 10:02:00.000,-82.8113740000033,34.6225279999983,28.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669584,true,2023-11-24 11:02:24.000,-82.8107520000032,34.6194809999984,28.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669585,true,2023-11-24 13:01:55.000,-82.8095930000033,34.6160159999984,35.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669586,true,2023-11-24 15:01:00.000,-82.8098180000033,34.6158329999984,33.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669587,true,2023-11-24 16:00:48.000,-82.8098180000032,34.6159619999983,9.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669588,true,2023-11-24 19:02:24.000,-82.8098720000033,34.6159729999983,43.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669589,true,2023-11-24 21:01:25.000,-82.8098180000032,34.6159189999984,40.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669590,true,2023-11-24 23:01:07.000,-82.8134130000033,34.6151469999984,35.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669591,true,2023-11-25 02:02:07.000,-82.8104300000033,34.6190519999983,24.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669592,true,2023-11-25 03:01:40.000,-82.8117920000033,34.6234179999983,38.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669593,true,2023-11-25 04:01:01.000,-82.8124580000033,34.6243629999983,32.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669594,true,2023-11-25 06:01:54.000,-82.8071150000032,34.6371839999983,35.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669595,true,2023-11-25 08:00:50.000,-82.8080590000032,34.6355739999983,15.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669596,true,2023-11-25 09:01:37.000,-82.8065570000032,34.6360889999984,35.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669597,true,2023-11-25 10:01:59.000,-82.8073510000032,34.6365609999983,32.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669598,true,2023-11-25 11:01:06.000,-82.8066640000032,34.6376879999983,28.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669599,true,2023-11-25 12:01:06.000,-82.8067930000032,34.6376019999984,36.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669600,true,2023-11-25 13:01:01.000,-82.8067280000032,34.6376879999984,26.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669601,true,2023-11-25 14:01:07.000,-82.8067070000032,34.6377519999983,34.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669602,true,2023-11-25 16:00:51.000,-82.8067280000032,34.6376559999984,12.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669603,true,2023-11-25 17:02:00.000,-82.8065030000032,34.6375589999983,26.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669604,true,2023-11-25 18:01:28.000,-82.8062240000032,34.6374619999983,32.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669605,true,2023-11-25 19:00:51.000,-82.8062130000032,34.6375699999984,21.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669606,true,2023-11-25 20:00:57.000,-82.8061600000032,34.6375909999983,33.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669607,true,2023-11-25 21:01:55.000,-82.8061600000032,34.6374949999983,29.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669608,true,2023-11-25 22:00:54.000,-82.8061490000032,34.6376339999984,22.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669609,true,2023-11-25 23:01:36.000,-82.8066100000032,34.6370009999983,16.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669610,true,2023-11-26 00:01:54.000,-82.8076300000032,34.6380629999983,32.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669611,true,2023-11-26 01:00:38.000,-82.8036280000032,34.6409919999984,9.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669612,true,2023-11-26 02:00:50.000,-82.8026940000032,34.6430089999984,20.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669613,true,2023-11-26 04:01:54.000,-82.8049260000032,34.6421509999984,30.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669614,true,2023-11-26 05:02:24.000,-82.8058700000032,34.6409919999984,38.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669615,true,2023-11-26 06:00:40.000,-82.8072010000032,34.6400049999983,9.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669616,true,2023-11-26 07:00:59.000,-82.8060310000032,34.6401769999984,27.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669617,true,2023-11-26 09:02:36.000,-82.8053770000032,34.6369479999983,23.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669618,true,2023-11-26 10:01:11.000,-82.8064390000032,34.6372589999983,35.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669619,true,2023-11-26 11:01:01.000,-82.8063640000032,34.6375049999984,20.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669620,true,2023-11-26 12:00:51.000,-82.8064170000032,34.6375379999984,14.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669621,true,2023-11-26 13:01:06.000,-82.8064500000032,34.6376559999984,37.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669622,true,2023-11-26 14:02:30.000,-82.8061710000032,34.6375589999983,21.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669623,true,2023-11-26 15:00:45.000,-82.8061060000032,34.6375809999984,9.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669624,true,2023-11-26 16:00:50.000,-82.8065680000032,34.6378059999984,18.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669625,true,2023-11-26 17:00:51.000,-82.8064710000032,34.6378489999984,13.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669626,true,2023-11-26 18:01:06.000,-82.8064280000032,34.6379239999983,22.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669627,true,2023-11-26 19:01:25.000,-82.8066320000032,34.6376769999984,23.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669628,true,2023-11-26 20:00:54.000,-82.8070830000032,34.6373019999983,27.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669629,true,2023-11-26 21:01:36.000,-82.8073290000032,34.6369149999983,45.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669630,true,2023-11-26 22:00:54.000,-82.8069110000032,34.6371409999983,34.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669631,true,2023-11-26 23:01:36.000,-82.8061060000032,34.6376559999983,22.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669632,true,2023-11-27 00:03:06.000,-82.8050870000032,34.6371729999983,15.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669633,true,2023-11-27 01:00:51.000,-82.8052910000032,34.6373769999983,15.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669634,true,2023-11-27 02:00:38.000,-82.8029730000032,34.6409169999984,9.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669635,true,2023-11-27 03:00:45.000,-82.8033600000032,34.6403059999983,9.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669636,true,2023-11-27 04:00:50.000,-82.8036920000032,34.6418939999984,9.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669637,true,2023-11-27 05:01:06.000,-82.8044650000032,34.6421079999984,47.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669638,true,2023-11-27 06:02:11.000,-82.8047330000032,34.6424299999983,19.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669639,true,2023-11-27 07:01:00.000,-82.8039390000032,34.6427629999984,35.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669640,true,2023-11-27 08:00:55.000,-82.8026620000032,34.6423329999984,23.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669641,true,2023-11-27 09:02:00.000,-82.8049690000032,34.6369479999983,24.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669642,true,2023-11-27 11:00:59.000,-82.8061810000032,34.6375909999983,38.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669643,true,2023-11-27 12:00:54.000,-82.8062130000032,34.6376989999983,21.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669644,true,2023-11-27 13:00:50.000,-82.8062130000032,34.6376769999983,38.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669645,true,2023-11-27 14:01:24.000,-82.8061810000032,34.6377199999983,44.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669646,true,2023-11-27 16:01:24.000,-82.8065140000032,34.6381809999983,19.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669647,true,2023-11-27 18:00:51.000,-82.8062240000032,34.6376659999984,15.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669648,true,2023-11-27 21:00:50.000,-82.8060630000032,34.6376879999984,11.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669649,true,2023-11-27 22:00:55.000,-82.8060850000032,34.6377199999983,17.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669650,true,2023-11-28 00:01:12.000,-82.8054200000032,34.6370659999983,41.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669651,true,2023-11-28 01:00:51.000,-82.8027590000032,34.6412819999984,8.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669652,true,2023-11-28 02:03:06.000,-82.8045080000032,34.6423009999983,40.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669653,true,2023-11-28 03:01:12.000,-82.8042930000032,34.6421829999983,37.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669654,true,2023-11-28 04:01:36.000,-82.8045930000032,34.6420759999984,22.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
40248669655,true,2023-11-28 05:00:53.000,-82.8042610000032,34.6425909999984,20.5,"gps","Sus scrofa","737840","M12","Wild pigs in Clemson Experimental Forest (South Carolina USA)"
